,User-ID,ISBN,Book-Rating
1109518,266226,0060559322,0
1009185,242106,0553147986,0
754117,182414,0380698714,10
634467,153662,0440227259,0
415842,98783,0441011489,0
1124981,269728,0416196764,9
615915,148804,0971880107,1
290483,69355,0140386351,0
953063,230522,0590442902,8
30499,7158,0345396065,0
158482,35859,0380714000,0
279402,66204,0732278120,0
189906,41837,0590414674,0
754753,182599,0201483831,10
1086129,259901,0345389417,8
339547,81045,0553289411,0
868426,210035,0449206432,0
483594,115120,034547001X,0
933520,226545,0380790904,0
415809,98761,1573225789,9
369956,88733,0517585340,10
884572,213251,0615120482,8
944555,228910,038549971X,0
333510,79186,0309084733,0
246892,56447,0451522761,0
154513,35407,3442093805,0
589487,142256,0819311782,9
312402,75149,0312978367,0
381600,92405,3442541158,0
87203,18850,3442453305,0
122560,28204,055327886X,0
847263,204864,0553295071,0
652497,158123,0553351397,9
32045,7346,0451205685,0
22540,4795,0375705856,10
1073548,256630,0380730820,0
681408,166030,0743412753,0
1136161,273190,0553561669,10
588986,142121,1551520559,6
971320,234623,0671502956,0
280192,66518,0821769340,0
848391,204964,0521485444,0
203887,46398,0517703947,0
620252,150124,0380714418,0
914199,222884,0440173922,10
745840,180549,0553578170,0
799193,193778,0446400688,0
110882,25601,1878685546,10
696558,169934,0373712065,0
588756,142093,0965404560,0
938562,227447,044661064X,0
192721,42902,0002255502,5
1138698,274056,0380730138,0
705038,171118,0671496662,0
176349,38176,0451522737,7
824517,199030,0385304900,0
867639,209870,0445406518,0
1098060,263537,0440119383,0
438521,104880,0679742115,0
92063,20540,0786861754,0
17903,3363,0060987103,0
910100,221540,067972267X,6
442315,105979,038072975X,7
369482,88733,014100018X,0
628579,152514,0373063202,10
164894,36554,0452265622,10
99164,22900,038078453X,0
959405,231857,0140017828,0
283612,67663,0679781587,0
722428,174791,0316103098,5
295355,69971,0380898349,0
572481,137627,0399137734,9
444367,106302,0440848512,8
744520,179978,088396631X,10
1148903,276521,0786916095,10
1086808,260183,078601363X,0
866179,209516,0140441603,7
765552,185233,0425166929,0
958229,231354,0393979296,6
501974,121592,0877013225,5
1043405,249862,0060809051,3
875247,211919,0812544161,7
1022243,245128,0071414061,10
78394,16795,0312305060,8
29885,7058,0958214980,5
589723,142454,3404139674,0
452116,108285,0743411471,0
719699,174216,0425157547,0
891503,215136,0821737163,0
91905,20449,0843949988,0
219363,51450,0380769344,0
921059,224360,0099457180,0
247514,56447,1551280442,0
468234,112001,034537391X,10
732626,177090,067173055X,0
841153,203799,0743416996,0
88754,19645,0553380095,0
777444,188052,044021632X,3
838415,203017,0679765433,7
198866,44331,0140.38572X,8
385456,93063,067945022X,7
558213,134563,0195029135,0
487074,115841,042518630X,0
1079347,258185,0380759616,5
1108648,265889,1551669196,0
1137975,273979,0807083054,0
521553,126492,0670839531,9
1040810,248923,0752827375,5
1011124,242465,034539769X,0
618464,149893,0345335465,0
438329,104767,006104180,8
349280,83531,0440508797,0
562835,135265,0373244894,0
838057,202834,0345260627,0
372641,89357,3453212622,0
489405,116599,0373711190,0
629438,152856,074322535X,7
1085853,259829,0064406210,0
311825,75023,0679745203,8
937285,227392,006106453X,0
974247,234948,076071200X,0
741460,179451,044023722X,0
1059905,252900,0812535065,0
695819,169699,0679781587,0
727368,175510,378571534,0
980388,235842,0743454502,0
1054738,251843,0385192401,0
1005083,241306,1555472206,0
644722,155916,067989098X,0
980006,235842,0440467012,0
1034389,247090,0804119430,8
1052491,251467,0152017909,10
428878,102532,8420616745,0
828936,200623,0062513362,0
450981,108005,0142003581,0
854741,206570,0590426850,0
778220,188483,0399144900,0
266723,61662,0445002972,7
139610,31533,0840734247,0
746603,180651,0345452577,0
240842,55493,0553481967,5
598140,144315,0446601853,0
1122336,269524,8474101719,0
458068,110029,0553505351,0
339097,80912,8088939372,8
1049968,251093,0385260938,0
4928,278418,0312206119,0
214686,50157,1858139252,7
132455,30533,0156619180,0
846266,204864,0345459407,0
25130,6073,0140065504,8
1106006,265313,0446607657,0
757006,183046,0671001795,8
129846,30210,0312169078,5
202716,46119,0553080172,0
1100331,264300,0767902513,0
426924,101876,044023722X,0
165108,36606,0061013277,5
534283,129008,0316037443,0
887155,213531,067145076X,0
663855,161101,0373259824,10
1001738,240403,0385419600,0
1106214,265313,0553582925,0
438987,105054,1565121031,0
890063,214714,345307565X,7
115896,26544,0525484957,0
308182,73640,0375501347,8
1037857,248221,0836217632,10
490705,116972,0446611778,0
22949,5091,0062502182,8
173480,37683,344244957X,0
598615,144516,0425162443,7
550167,131855,0749394064,0
723469,174848,0809122774,8
544119,130571,0553279556,0
311231,74709,0553584014,0
257257,59504,038000917X,7
278852,65791,0452282829,7
740140,178920,0671888250,0
18832,3371,0515122734,9
878429,212898,0345367758,0
1050361,251156,033048785X,0
798764,193676,0316601950,0
929225,225810,0440185327,0
1100220,264204,0385474547,5
756644,182993,0446525537,0
1127087,270427,0676973779,0
1142799,274564,0140065059,5
91490,20332,0670880728,9
77959,16777,1853262447,10
1130668,271284,0446363286,0
852818,206202,0151004374,8
713094,172742,0812536029,0
752914,182085,1551662973,0
923399,224764,0812553055,0
535670,129084,0679742115,0
1039615,248718,0399517553,7
953062,230522,0590442864,0
80439,16795,0786868716,8
369420,88733,0060972335,9
241176,55548,0425157784,0
1122282,269478,0425182908,5
595158,143415,0375758623,0
136804,31140,0451456718,7
11455,741,044022165X,0
78072,16795,0060928360,0
708856,172030,0394740181,0
877302,212645,0938261207,0
783846,189835,0312118031,5
140081,31556,0440906490,0
68558,14387,0006493580,0
1065638,254483,0380819562,0
15549,2358,0345275861,0
406726,98391,0312323131,10
280997,66790,034540288X,0
444097,106273,0553284118,0
850855,205735,0553583956,0
236898,55187,0553283871,0
80779,16795,1551665301,9
7295,278418,0590464817,0
222848,52159,0553580280,0
272250,63595,0060092661,0
659666,160168,0028611438,10
980512,235842,0842329277,0
87219,18850,3453216253,0
249512,56959,0141303131,0
682029,166123,0441166571,0
42611,11038,0881662089,0
132507,30533,0345452569,0
828113,200226,1887424199,8
827437,200226,0375500510,0
394154,95131,0440148820,0
527713,127359,0747245932,0
311523,74833,0671637185,0
115262,26544,0373056087,0
517834,125519,0136090745,0
523261,126783,0898150914,0
80768,16795,1551661756,0
984644,236549,0446610178,7
440515,105478,0449912558,4
691342,168245,0380405768,0
834254,201641,0373075294,0
512484,124363,038081658X,0
84105,17761,0425192725,0
961437,232131,0425157539,0
773271,187145,089577254X,0
601669,145449,0312970102,0
872453,211288,155661294X,0
866663,209558,3411040106,0
558634,134784,0671035584,6
1028968,245963,1566820413,0
1012905,242824,0380820854,0
286919,68555,1561796727,0
213264,49646,0440403278,0
573580,138073,033026012X,0
858148,207499,0316693286,0
249284,56874,0553486098,0
1128404,270737,0345366239,7
698287,170229,0689801203,0
893172,215953,8431506466,0
877515,212798,0671021257,9
1035060,247429,0232517940,0
28786,6575,078688908X,0
723087,174791,0842314296,0
889631,214528,0140255559,0
994756,238781,0553220012,0
705744,171118,0889841578,0
368417,88652,0515126098,10
690551,168064,0553280341,0
894590,216427,044651652X,8
668048,162626,0060008024,0
592386,142839,0451162072,5
835518,201783,0717283194,0
479217,114414,0671731904,0
912826,222296,1580082319,6
551180,132188,0446363642,8
550153,131855,0747242259,0
615347,148744,0679721819,10
1097926,263460,0871136317,0
136341,31040,0451628055,0
266192,61619,0380710099,0
693331,168841,0345389409,5
488881,116537,0061099708,7
155338,35704,0441004911,0
213128,49582,2.207.50002.0,6
50966,11676,0486280489,8
994290,238781,0373805225,0
965939,233706,0446520950,0
498094,120093,0425101819,0
406376,98391,0312280416,8
192359,42718,0848719603,10
754376,182442,044991190X,0
736336,177638,1575667533,0
750298,181687,0064407667,0
196627,43806,0515128015,0
1069101,255313,8806164163,7
222748,52088,0399141464,6
135982,30985,0425134350,8
680242,165573,0152162577,0
598390,144455,039914370X,8
879369,212898,0394561066,0
40641,10199,0385602642,0
1064629,254465,037370996X,0
866835,209631,0446670251,8
499543,120565,0743244419,0
427339,102003,0743231732,5
525629,127233,0060184957,8
699751,170513,084236661X,0
337102,80439,0804106436,0
218917,51386,0743456823,0
514080,124707,0375501347,0
619139,149908,0330312731,0
922832,224764,0425109720,0
95597,21368,0007140800,0
1136223,273190,1887655174,10
1051548,251404,074343627X,0
837812,202706,0618002243,10
126110,29015,0140430423,10
990402,238120,0743223136,0
409642,98391,0688165141,9
202033,45557,0440127793,0
904557,219389,8321004431,0
1112385,266807,0449003795,0
585177,141310,014038572X,0
255791,59172,0373289561,0
1063447,254206,0451183940,9
479963,114544,0374100128,5
465950,111174,0679762698,5
781759,189334,0773730850,0
603116,145619,051511331X,0
226968,52584,1551661462,0
118365,27061,8466310533,7
952592,230522,0451156617,0
537902,129358,0821733893,0
1060031,252959,3828018254,2
705508,171118,0809402068,8
112874,26135,0786889136,10
137814,31315,0385333404,0
724703,175003,0446670251,0
607232,146573,0971263906,0
347495,82926,0451124995,0
924149,224934,0671793888,9
243373,56039,207040904X,0
666439,162052,006440501X,10
93577,21014,0226500578,0
627263,152249,0064409309,0
316418,76352,0061000043,0
866398,209516,0552995657,8
690111,168036,1565999916,0
421872,100846,0516048511,0
662816,160819,0345443284,0
853934,206534,0449216152,0
783525,189750,8427202636,7
330703,78783,0684842165,0
626939,152153,0553575945,0
396387,95359,055329170X,6
594728,143253,0861122550,0
681704,166123,0373054432,0
348008,83109,0316693200,0
1060057,253005,0345453409,9
459151,110214,0060193395,0
1046277,250341,0553487019,0
402130,96776,0380771411,0
286755,68555,0671758896,0
285035,68128,0316769487,5
361883,87141,0671004549,0
937928,227447,0373264682,0
1055233,251844,1401201369,9
302180,72028,0452276543,5
1006825,241802,0590435752,5
156617,35857,0446673803,0
341366,81492,0373201133,0
834958,201703,0688156819,10
829973,200674,0446364266,0
1114146,267110,0312966091,10
758431,183340,0373708386,0
681799,166123,0373222319,0
700228,170518,0449148548,0
439066,105079,0070506728,5
450699,107951,3499427273,0
550175,131855,0749918241,5
644598,155907,0140092323,9
636606,153662,0743436326,0
789080,190885,067088300X,6
425404,101606,0310236355,8
901551,218249,0385424728,0
362109,87141,0804711690,0
683757,166596,0142001430,0
557144,134143,2266111396,0
135944,30979,0770106110,0
447238,107262,0140293450,0
77359,16634,0875969313,0
234793,54491,8884510600,0
1146181,275923,0425155722,8
968238,234281,2253063339,7
819119,198711,0448042266,0
167999,36836,0140120556,0
22552,4802,0140329358,0
457817,110029,0330488333,0
624437,151470,0142001740,10
445234,106816,0590324616,0
517648,125423,8484411877,10
90567,20115,0715306316,5
1113240,266866,0330348760,0
717564,173684,0307687996,0
405336,98297,0553298062,0
584399,140997,3485005398,0
800017,194243,0345442121,10
460582,110483,0886778514,8
928547,225763,0762701870,0
1063739,254241,0884042855,0
415742,98758,067180720X,9
266095,61619,0141002077,0
987203,237257,1578590531,0
289122,69078,0688164439,8
579689,139575,0345361792,0
669175,162639,0816719160,8
979293,235527,0671025333,8
505017,122819,0099414864,5
1109528,266226,0060928336,0
999034,239792,1564145549,8
627016,152186,0425172546,9
705400,171118,0771097891,0
907401,220324,0141439556,10
16328,2766,0440219078,8
445384,106821,0399139087,0
736566,177690,0380767619,0
643046,155219,0671748408,0
514008,124688,0704308079,9
1056462,252278,3453160797,0
285076,68146,1883642728,0
320624,76499,0374480095,10
237257,55244,8847706254,9
1020164,244627,0451180429,10
349093,83467,042518286X,0
621043,150378,0452282128,6
249486,56959,0140309241,0
561384,135149,044021145X,0
1036893,247852,670280593,0
742634,179734,0064408647,5
297694,70538,0062514083,0
395646,95359,0312274920,0
818925,198711,044084990X,0
1132484,271587,0425188388,10
169900,36836,0890438439,0
734898,177458,0471090166,0
443670,106225,0449213307,0
392473,94923,0061066192,0
1094727,262666,0446531332,10
990286,238120,0679442790,0
1109531,266226,006092988X,10
558160,134556,8401378389,0
992977,238613,0380720868,0
793383,191720,3518375806,10
818207,198711,0397507100,0
146666,32773,0671524313,9
6944,278418,055356451X,0
961886,232131,0515117234,0
928340,225763,0465019919,5
810414,196810,0385504209,0
413757,98741,0385260083,0
524682,127200,0345380274,0
765410,185233,0394827058,0
530353,127914,031242227X,7
487073,115841,0399135995,0
82264,16966,0553295594,0
654942,158606,0373825943,0
108489,24940,0374190666,0
1144753,275281,0312924585,0
928780,225799,3570202747,10
297168,70402,0670894605,9
311364,74758,1551666189,0
955681,231210,0345370724,0
1013981,242849,0671034022,8
539255,129563,0531088928,0
871446,210874,1566910269,0
991767,238526,0553576798,0
37604,8936,0451132378,0
893664,216012,0778320804,7
442232,105979,0312422156,9
120684,27705,0590494457,5
516326,125039,0674382269,0
664533,161396,0553241478,0
626163,151806,0553267027,0
671707,163421,190288177X,8
199828,44728,0380709546,0
857283,207259,0553256750,0
1074454,257028,0688170528,0
427456,102034,0965750590,0
987741,237436,0452264464,0
1003393,240829,0440206251,0
261591,60251,0141001879,0
1009366,242106,1562823760,0
593548,143175,0782118917,0
540573,129851,0515127000,0
826439,199772,0486284735,0
797158,193469,0439064872,10
438665,104991,0375413634,8
569534,136491,0425188884,0
327462,77960,0914842706,0
389086,93871,0743229878,0
818765,198711,0440401712,0
219212,51449,0805043888,10
513860,124645,0140277439,10
405647,98320,0915811006,0
329944,78783,0440216745,0
368435,88652,0684856298,0
954647,230708,0399136703,0
795995,192779,0755109996,0
702947,170947,1575667223,0
762660,184424,0060740450,8
849864,205483,8428703353,0
15810,2442,8804448997,0
54246,11676,0802133908,6
35847,8529,0439284031,0
556514,133868,0515138150,0
487777,116099,0312978332,0
1012453,242824,0373195141,0
233760,54206,0373192290,0
12604,1297,0805420460,0
280391,66599,843220708X,0
399849,96054,067169507X,10
146091,32721,2702415075,0
41159,10447,0060989238,0
845031,204663,0141008929,8
164418,36327,0446523321,10
618976,149908,0140062130,0
943578,228764,0425175162,0
90036,20060,0425153975,9
588658,142093,044022103X,0
501531,121275,0263828166,6
830053,200674,0451408039,0
525072,127200,0515085286,6
1135183,272897,0859539059,6
889868,214616,3442451442,0
977978,235282,0140126414,9
132850,30533,0965763706,0
950032,230180,014020508X,6
674185,163973,0679459596,0
70684,14768,0440213525,6
596513,143907,0679761640,8
1079637,258185,0505525526,0
166922,36609,0743456815,0
305106,73048,0394729838,10
567979,136252,0671645005,0
106528,24458,0740734377,9
380214,91838,0684831546,0
1105023,265115,0840757425,0
866051,209486,0679450424,5
923535,224764,1575661772,0
1097824,263460,0553130366,0
46720,11676,0194230511,0
974317,234954,067960085X,8
932769,226462,0671744623,7
22304,4600,0060580208,10
489777,116599,0789430282,0
55303,11676,0968747622,7
1083335,259118,0802132758,6
